indicador_codigo,indicador_nombre,dimension,anio,apertura,valor,unidad
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2022,region=Litoral,0.0,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2023,region=Litoral,0.0,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2024,region=Litoral,0.0,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2025,region=Litoral,0.0,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2020,region=Centro- Sur,8.0,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2021,region=Centro- Sur,3.5,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2022,region=Centro- Sur,6.3,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2023,region=Centro- Sur,4.4,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2024,region=Centro- Sur,5.6,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2025,region=Centro- Sur,4.5,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2020,region=Este,0.0,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2021,region=Este,0.1,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2022,region=Este,0.1,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2023,region=Este,2.7,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2024,region=Este,3.5,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2025,region=Este,0.5,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2020,propuesta=Cuidado familiar/ Cuidado en contexto,2.6,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2021,propuesta=Cuidado familiar/ Cuidado en contexto,0.8,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2022,propuesta=Cuidado familiar/ Cuidado en contexto,1.2,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2023,propuesta=Cuidado familiar/ Cuidado en contexto,1.3,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2024,propuesta=Cuidado familiar/ Cuidado en contexto,1.3,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2025,propuesta=Cuidado familiar/ Cuidado en contexto,0.7,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2020,propuesta=Acogimiento Familiar propio,3.0,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2021,propuesta=Acogimiento Familiar propio,0.9,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2022,propuesta=Acogimiento Familiar propio,1.2,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2023,propuesta=Acogimiento Familiar propio,0.7,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2024,propuesta=Acogimiento Familiar propio,1.2,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2025,propuesta=Acogimiento Familiar propio,1.0,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2020,propuesta=Acogimiento Familiar amigo,2.0,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2021,propuesta=Acogimiento Familiar amigo,0.7,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2022,propuesta=Acogimiento Familiar amigo,2.6,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2023,propuesta=Acogimiento Familiar amigo,1.9,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2024,propuesta=Acogimiento Familiar amigo,2.5,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2025,propuesta=Acogimiento Familiar amigo,0.6,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2020,propuesta=Acogimiento Familiar propio con seguimiento en territorio,1.1,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2021,propuesta=Acogimiento Familiar propio con seguimiento en territorio,0.5,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2022,propuesta=Acogimiento Familiar propio con seguimiento en territorio,0.5,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2023,propuesta=Acogimiento Familiar propio con seguimiento en territorio,0.7,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2024,propuesta=Acogimiento Familiar propio con seguimiento en territorio,0.4,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2025,propuesta=Acogimiento Familiar propio con seguimiento en territorio,0.4,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2020,propuesta=En contexto familiar propio,3.8,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2021,propuesta=En contexto familiar propio,1.1,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2022,propuesta=En contexto familiar propio,1.4,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2023,propuesta=En contexto familiar propio,2.1,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2024,propuesta=En contexto familiar propio,2.2,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2025,propuesta=En contexto familiar propio,1.1,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2020,propuesta=Cuidado residencial,1.4,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2021,propuesta=Cuidado residencial,0.5,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2022,propuesta=Cuidado residencial,0.9,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2023,propuesta=Cuidado residencial,1.6,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2024,propuesta=Cuidado residencial,2.0,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2025,propuesta=Cuidado residencial,1.8,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2020,propuesta=Residencias,2.7,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2021,propuesta=Residencias,1.0,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2022,propuesta=Residencias,2.0,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2023,propuesta=Residencias,2.5,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2024,propuesta=Residencias,4.3,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2025,propuesta=Residencias,4.3,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2020,propuesta=Centros de breve estadía,0.5,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2021,propuesta=Centros de breve estadía,0.9,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2022,propuesta=Centros de breve estadía,0.5,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2023,propuesta=Centros de breve estadía,0.7,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2024,propuesta=Centros de breve estadía,1.1,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2025,propuesta=Centros de breve estadía,1.1,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2020,propuesta=Centros de acogimiento y fortalecimiento familiar (CAFF),0.5,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2021,propuesta=Centros de acogimiento y fortalecimiento familiar (CAFF),0.0,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2022,propuesta=Centros de acogimiento y fortalecimiento familiar (CAFF),0.0,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2023,propuesta=Centros de acogimiento y fortalecimiento familiar (CAFF),2.9,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2024,propuesta=Centros de acogimiento y fortalecimiento familiar (CAFF),0.9,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2025,propuesta=Centros de acogimiento y fortalecimiento familiar (CAFF),0.8,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2020,propuesta=Residencias para adolescentes madres,6.8,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2021,propuesta=Residencias para adolescentes madres,0.0,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2022,propuesta=Residencias para adolescentes madres,0.0,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2023,propuesta=Residencias para adolescentes madres,4.7,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2024,propuesta=Residencias para adolescentes madres,3.0,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2025,propuesta=Residencias para adolescentes madres,3.2,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2020,propuesta=Residencias para la atención en discapacidad,0.0,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2021,propuesta=Residencias para la atención en discapacidad,0.0,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2022,propuesta=Residencias para la atención en discapacidad,0.0,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2023,propuesta=Residencias para la atención en discapacidad,0.0,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2024,propuesta=Residencias para la atención en discapacidad,0.0,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2025,propuesta=Residencias para la atención en discapacidad,0.0,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2020,propuesta=Residencias para la atención en salud mental,0.0,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2021,propuesta=Residencias para la atención en salud mental,0.0,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2022,propuesta=Residencias para la atención en salud mental,0.0,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2023,propuesta=Residencias para la atención en salud mental,0.0,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2024,propuesta=Residencias para la atención en salud mental,0.0,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2025,propuesta=Residencias para la atención en salud mental,0.0,porcentaje
