indicador_codigo,indicador_nombre,departamento,periodo,apertura,valor,unidad
20,"Cantidad de NN de 0 a 5 años atendidos por el Sistema de Protección Especial en el departamento, inscriptos en centros de educación y cuidado",Artigas,2024-S2,total,24.0,cantidad
20,"Cantidad de NN de 0 a 5 años atendidos por el Sistema de Protección Especial en el departamento, inscriptos en centros de educación y cuidado",Artigas,2025-S1,total,28.0,cantidad
20,"Cantidad de NN de 0 a 5 años atendidos por el Sistema de Protección Especial en el departamento, inscriptos en centros de educación y cuidado",Artigas,2025-S2,total,20.0,cantidad
21,"Cantidad de NNA de 6 a 17 años atendidos por el Sistema de Protección Especial en el departamento, inscriptos en centros de educación formal",Artigas,2021-S1,total,99.0,cantidad
21,"Cantidad de NNA de 6 a 17 años atendidos por el Sistema de Protección Especial en el departamento, inscriptos en centros de educación formal",Artigas,2021-S2,total,120.0,cantidad
21,"Cantidad de NNA de 6 a 17 años atendidos por el Sistema de Protección Especial en el departamento, inscriptos en centros de educación formal",Artigas,2022-S1,total,127.0,cantidad
21,"Cantidad de NNA de 6 a 17 años atendidos por el Sistema de Protección Especial en el departamento, inscriptos en centros de educación formal",Artigas,2022-S2,total,136.0,cantidad
21,"Cantidad de NNA de 6 a 17 años atendidos por el Sistema de Protección Especial en el departamento, inscriptos en centros de educación formal",Artigas,2023-S1,total,137.0,cantidad
21,"Cantidad de NNA de 6 a 17 años atendidos por el Sistema de Protección Especial en el departamento, inscriptos en centros de educación formal",Artigas,2023-S2,total,150.0,cantidad
21,"Cantidad de NNA de 6 a 17 años atendidos por el Sistema de Protección Especial en el departamento, inscriptos en centros de educación formal",Artigas,2024-S1,total,151.0,cantidad
21,"Cantidad de NNA de 6 a 17 años atendidos por el Sistema de Protección Especial en el departamento, inscriptos en centros de educación formal",Artigas,2024-S2,total,167.0,cantidad
21,"Cantidad de NNA de 6 a 17 años atendidos por el Sistema de Protección Especial en el departamento, inscriptos en centros de educación formal",Artigas,2025-S1,total,171.0,cantidad
21,"Cantidad de NNA de 6 a 17 años atendidos por el Sistema de Protección Especial en el departamento, inscriptos en centros de educación formal",Artigas,2025-S2,total,168.0,cantidad
23,Cantidad de NNA atendidos por el Sistema de Protección Especial en el departamento con controles médicos al día,Artigas,2020-S1,total,75.0,cantidad
23,Cantidad de NNA atendidos por el Sistema de Protección Especial en el departamento con controles médicos al día,Artigas,2020-S2,total,46.0,cantidad
23,Cantidad de NNA atendidos por el Sistema de Protección Especial en el departamento con controles médicos al día,Artigas,2021-S1,total,97.0,cantidad
23,Cantidad de NNA atendidos por el Sistema de Protección Especial en el departamento con controles médicos al día,Artigas,2021-S2,total,104.0,cantidad
23,Cantidad de NNA atendidos por el Sistema de Protección Especial en el departamento con controles médicos al día,Artigas,2022-S1,total,82.0,cantidad
23,Cantidad de NNA atendidos por el Sistema de Protección Especial en el departamento con controles médicos al día,Artigas,2022-S2,total,82.0,cantidad
23,Cantidad de NNA atendidos por el Sistema de Protección Especial en el departamento con controles médicos al día,Artigas,2023-S1,total,99.0,cantidad
23,Cantidad de NNA atendidos por el Sistema de Protección Especial en el departamento con controles médicos al día,Artigas,2023-S2,total,77.0,cantidad
23,Cantidad de NNA atendidos por el Sistema de Protección Especial en el departamento con controles médicos al día,Artigas,2024-S1,total,85.0,cantidad
23,Cantidad de NNA atendidos por el Sistema de Protección Especial en el departamento con controles médicos al día,Artigas,2024-S2,total,87.0,cantidad
23,Cantidad de NNA atendidos por el Sistema de Protección Especial en el departamento con controles médicos al día,Artigas,2025-S1,total,113.0,cantidad
23,Cantidad de NNA atendidos por el Sistema de Protección Especial en el departamento con controles médicos al día,Artigas,2025-S2,total,109.0,cantidad
24,Cantidad de NNA atendidos por el Sistema de Protección Especial en el departamento con vacunas al día,Artigas,2020-S1,total,108.0,cantidad
24,Cantidad de NNA atendidos por el Sistema de Protección Especial en el departamento con vacunas al día,Artigas,2020-S2,total,100.0,cantidad
24,Cantidad de NNA atendidos por el Sistema de Protección Especial en el departamento con vacunas al día,Artigas,2021-S1,total,121.0,cantidad
24,Cantidad de NNA atendidos por el Sistema de Protección Especial en el departamento con vacunas al día,Artigas,2021-S2,total,135.0,cantidad
24,Cantidad de NNA atendidos por el Sistema de Protección Especial en el departamento con vacunas al día,Artigas,2022-S1,total,116.0,cantidad
24,Cantidad de NNA atendidos por el Sistema de Protección Especial en el departamento con vacunas al día,Artigas,2022-S2,total,126.0,cantidad
24,Cantidad de NNA atendidos por el Sistema de Protección Especial en el departamento con vacunas al día,Artigas,2023-S1,total,134.0,cantidad
24,Cantidad de NNA atendidos por el Sistema de Protección Especial en el departamento con vacunas al día,Artigas,2023-S2,total,118.0,cantidad
24,Cantidad de NNA atendidos por el Sistema de Protección Especial en el departamento con vacunas al día,Artigas,2024-S1,total,123.0,cantidad
24,Cantidad de NNA atendidos por el Sistema de Protección Especial en el departamento con vacunas al día,Artigas,2024-S2,total,124.0,cantidad
24,Cantidad de NNA atendidos por el Sistema de Protección Especial en el departamento con vacunas al día,Artigas,2025-S1,total,139.0,cantidad
24,Cantidad de NNA atendidos por el Sistema de Protección Especial en el departamento con vacunas al día,Artigas,2025-S2,total,139.0,cantidad
1,Cantidad de NNA atendidos en algún proyecto del Sistema de Protección Especial del departamento,Canelones,2020-S1,total,360.0,cantidad
1,Cantidad de NNA atendidos en algún proyecto del Sistema de Protección Especial del departamento,Canelones,2020-S2,total,374.0,cantidad
1,Cantidad de NNA atendidos en algún proyecto del Sistema de Protección Especial del departamento,Canelones,2021-S1,total,375.0,cantidad
1,Cantidad de NNA atendidos en algún proyecto del Sistema de Protección Especial del departamento,Canelones,2021-S2,total,390.0,cantidad
1,Cantidad de NNA atendidos en algún proyecto del Sistema de Protección Especial del departamento,Canelones,2022-S1,total,421.0,cantidad
1,Cantidad de NNA atendidos en algún proyecto del Sistema de Protección Especial del departamento,Canelones,2022-S2,total,451.0,cantidad
1,Cantidad de NNA atendidos en algún proyecto del Sistema de Protección Especial del departamento,Canelones,2023-S1,total,482.0,cantidad
1,Cantidad de NNA atendidos en algún proyecto del Sistema de Protección Especial del departamento,Canelones,2023-S2,total,542.0,cantidad
1,Cantidad de NNA atendidos en algún proyecto del Sistema de Protección Especial del departamento,Canelones,2024-S1,total,587.0,cantidad
1,Cantidad de NNA atendidos en algún proyecto del Sistema de Protección Especial del departamento,Canelones,2024-S2,total,550.0,cantidad
1,Cantidad de NNA atendidos en algún proyecto del Sistema de Protección Especial del departamento,Canelones,2025-S1,total,546.0,cantidad
1,Cantidad de NNA atendidos en algún proyecto del Sistema de Protección Especial del departamento,Canelones,2025-S2,total,565.0,cantidad
2,Porcentaje de NNA atendidos en algún proyecto del Sistema de Protección Especial del departamento respecto a la población total INAU del departamento,Canelones,2020-S1,total,2.8,porcentaje
2,Porcentaje de NNA atendidos en algún proyecto del Sistema de Protección Especial del departamento respecto a la población total INAU del departamento,Canelones,2020-S2,total,2.9,porcentaje
2,Porcentaje de NNA atendidos en algún proyecto del Sistema de Protección Especial del departamento respecto a la población total INAU del departamento,Canelones,2021-S1,total,3.0,porcentaje
2,Porcentaje de NNA atendidos en algún proyecto del Sistema de Protección Especial del departamento respecto a la población total INAU del departamento,Canelones,2021-S2,total,3.0,porcentaje
2,Porcentaje de NNA atendidos en algún proyecto del Sistema de Protección Especial del departamento respecto a la población total INAU del departamento,Canelones,2022-S1,total,3.2,porcentaje
2,Porcentaje de NNA atendidos en algún proyecto del Sistema de Protección Especial del departamento respecto a la población total INAU del departamento,Canelones,2022-S2,total,3.4,porcentaje
2,Porcentaje de NNA atendidos en algún proyecto del Sistema de Protección Especial del departamento respecto a la población total INAU del departamento,Canelones,2023-S1,total,3.6,porcentaje
2,Porcentaje de NNA atendidos en algún proyecto del Sistema de Protección Especial del departamento respecto a la población total INAU del departamento,Canelones,2023-S2,total,3.9,porcentaje
2,Porcentaje de NNA atendidos en algún proyecto del Sistema de Protección Especial del departamento respecto a la población total INAU del departamento,Canelones,2024-S1,total,4.2,porcentaje
2,Porcentaje de NNA atendidos en algún proyecto del Sistema de Protección Especial del departamento respecto a la población total INAU del departamento,Canelones,2024-S2,total,3.9,porcentaje
2,Porcentaje de NNA atendidos en algún proyecto del Sistema de Protección Especial del departamento respecto a la población total INAU del departamento,Canelones,2025-S1,total,3.9,porcentaje
2,Porcentaje de NNA atendidos en algún proyecto del Sistema de Protección Especial del departamento respecto a la población total INAU del departamento,Canelones,2025-S2,total,4.0,porcentaje
5,Cantidad de NNA en el Sistema de Protección Especial del departamento que viven en residencia,Canelones,2020-S1,total,163.0,cantidad
5,Cantidad de NNA en el Sistema de Protección Especial del departamento que viven en residencia,Canelones,2020-S2,total,177.0,cantidad
5,Cantidad de NNA en el Sistema de Protección Especial del departamento que viven en residencia,Canelones,2021-S1,total,161.0,cantidad
5,Cantidad de NNA en el Sistema de Protección Especial del departamento que viven en residencia,Canelones,2021-S2,total,163.0,cantidad
5,Cantidad de NNA en el Sistema de Protección Especial del departamento que viven en residencia,Canelones,2022-S1,total,170.0,cantidad
5,Cantidad de NNA en el Sistema de Protección Especial del departamento que viven en residencia,Canelones,2022-S2,total,174.0,cantidad
5,Cantidad de NNA en el Sistema de Protección Especial del departamento que viven en residencia,Canelones,2023-S1,total,182.0,cantidad
5,Cantidad de NNA en el Sistema de Protección Especial del departamento que viven en residencia,Canelones,2023-S2,total,198.0,cantidad
5,Cantidad de NNA en el Sistema de Protección Especial del departamento que viven en residencia,Canelones,2024-S1,total,207.0,cantidad
5,Cantidad de NNA en el Sistema de Protección Especial del departamento que viven en residencia,Canelones,2024-S2,total,177.0,cantidad
5,Cantidad de NNA en el Sistema de Protección Especial del departamento que viven en residencia,Canelones,2025-S1,total,174.0,cantidad
5,Cantidad de NNA en el Sistema de Protección Especial del departamento que viven en residencia,Canelones,2025-S2,total,169.0,cantidad
6,Cantidad de NNA en el Sistema de Protección Especial del departamento que viven en contexto familiar,Canelones,2020-S1,total,197.0,cantidad
6,Cantidad de NNA en el Sistema de Protección Especial del departamento que viven en contexto familiar,Canelones,2020-S2,total,197.0,cantidad
6,Cantidad de NNA en el Sistema de Protección Especial del departamento que viven en contexto familiar,Canelones,2021-S1,total,214.0,cantidad
6,Cantidad de NNA en el Sistema de Protección Especial del departamento que viven en contexto familiar,Canelones,2021-S2,total,227.0,cantidad
6,Cantidad de NNA en el Sistema de Protección Especial del departamento que viven en contexto familiar,Canelones,2022-S1,total,251.0,cantidad
6,Cantidad de NNA en el Sistema de Protección Especial del departamento que viven en contexto familiar,Canelones,2022-S2,total,277.0,cantidad
6,Cantidad de NNA en el Sistema de Protección Especial del departamento que viven en contexto familiar,Canelones,2023-S1,total,300.0,cantidad
6,Cantidad de NNA en el Sistema de Protección Especial del departamento que viven en contexto familiar,Canelones,2023-S2,total,344.0,cantidad
6,Cantidad de NNA en el Sistema de Protección Especial del departamento que viven en contexto familiar,Canelones,2024-S1,total,380.0,cantidad
6,Cantidad de NNA en el Sistema de Protección Especial del departamento que viven en contexto familiar,Canelones,2024-S2,total,373.0,cantidad
